CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 15-64,Population 65+,Population Total,Tourism Inbound,Tourism Outbound,Birth Rate,Internet Usage,Population 0-14,Population Urban
64393.0,27.0,29507.0,154671012211.0,0.062,587.0,0.008,0.08,81.0,75.0,0.8,0.675,0.082,16504530.0,1891000000.0,1573000000.0,0.015,0.3,0.243,0.877
62940.0,43.0,28568.0,162773603930.0,0.061,227.0,0.018,0.129,76.0,69.0,0.7,0.645,0.052,43841370.0,2009000000.0,1799000000.0,0.021,0.2,0.304,0.739
7437.0,55.625,4182.0,22526464409.0,0.078,410.0,0.009,0.222,81.0,76.0,0.3,0.668,0.06,4392493.0,1865000000.0,577000000.0,0.017,0.3,0.272,0.669
27407.0,26.0,10847.0,52742100000.0,0.077,360.0,0.005,0.12,80.0,76.0,0.0,0.698,0.112,11301100.0,2414000000.0,456000000.0,0.011,0.1,0.19,0.762
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,79.0,71.0,0.5,0.67,0.124,140217.0,277000000.0,191000000.0,0.014,0.1,0.206,0.904
110.0,14.0,42.0,382299140.0,0.05,271.0,0.012,0.095,75.0,69.0,1.0,0.6425000000000001,0.052,70690.0,72000000.0,10000000.0,0.015,0.4,0.2995,0.669
20693.0,55.625,7068.0,35965041793.0,0.052,197.0,0.028,0.195,75.0,69.0,0.5,0.616,0.057,9479269.0,3917000000.0,495000000.0,0.023,0.1,0.327,0.687
29688.0,55.625,10255.0,46802044000.0,0.065,216.0,0.023,0.098,78.0,72.0,0.6,0.62,0.057,14023503.0,492000000.0,706000000.0,0.023,0.1,0.323,0.619
6846.0,26.0,4735.0,18550700000.0,0.067,203.0,0.019,0.12,76.0,66.0,0.6,0.586,0.064,6096692.0,686000000.0,307000000.0,0.021,0.1,0.35,0.622
627.0,26.0,14338.0,1738432116.0,0.061,193.0,0.02,0.12,72.0,67.0,0.9,0.6425000000000001,0.052,56774.0,688500000.0,456000000.0,0.015,0.6,0.2995,0.832
231.0,20.0,81.0,704762536.0,0.064,435.0,0.013,0.099,74.0,69.0,0.4,0.631,0.076,103260.0,94000000.0,16000000.0,0.019,0.2,0.293,0.359
12526.0,30.0,7940.0,30231130543.0,0.073,171.0,0.032,0.128,73.0,66.0,0.6,0.528,0.043,12995374.0,919000000.0,655000000.0,0.034,0.1,0.429,0.476
1291.0,41.0,500.0,1458449058.0,0.041,79.0,0.035,0.145,68.0,62.0,0.5,0.594,0.037,765367.0,37000000.0,49000000.0,0.022,0.1,0.369,0.283
2112.0,55.625,2645.0,4879738636.0,0.057,30.0,0.064,0.22649999999999998,62.0,58.0,0.1,0.581,0.042,9388642.0,126000000.0,239000000.0,0.028,0.1,0.377,0.458
7008.0,44.0,3993.0,10841723354.0,0.076,118.0,0.025,0.174,74.0,69.0,0.3,0.566,0.042,7037428.0,516000000.0,425000000.0,0.028,0.1,0.392,0.492
12020.0,8.0,4176.0,11903020644.0,0.042,187.0,0.018,0.176,75.0,69.0,0.8,0.615,0.077,2653042.0,2094000000.0,315000000.0,0.016,0.2,0.308,0.53
103049.5,25.0,46913.625,221375013581.25,0.057,515.0,0.016,0.075,78.0,73.0,0.5,0.627,0.054,49034725.375,6341000000.0,4058250000.0,0.021,0.2,0.319,0.766
4466.0,39.0,2824.0,6786340353.0,0.063,78.0,0.025,0.116,75.0,69.0,0.3,0.587,0.042,5524927.0,231000000.0,188000000.0,0.025,0.0,0.371,0.562
7371.0,18.0,3093.0,17137000000.0,0.07,350.0,0.019,0.084,79.0,73.0,0.6,0.633,0.062,3428509.0,1425000000.0,403000000.0,0.022,0.2,0.305,0.64
3986.0,55.625,4076.0,10662013273.0,0.057,101.0,0.023,0.22649999999999998,74.0,69.0,0.5,0.598,0.048,6014781.0,112000000.0,144000000.0,0.025,0.1,0.353,0.576
35064.0,55.625,13248.0,87554128440.0,0.045,149.0,0.02,0.22649999999999998,75.0,70.0,0.3,0.629,0.055,28030688.0,1775000000.0,1047000000.0,0.022,0.2,0.316,0.754
8529.0,7.0,14338.0,87276164365.0,0.061,193.0,0.02,0.12,83.0,74.0,0.6,0.658,0.123,3805214.0,3369000000.0,1752000000.0,0.012,0.3,0.219,0.941
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,75.0,69.0,0.5,0.6425000000000001,0.052,38272.0,651000000.0,86000000.0,0.02,0.1,0.2995,1.0
235.0,19.0,79.0,629511778.0,0.04,517.0,0.01,0.093,75.0,69.0,1.0,0.6425000000000001,0.052,49823.0,132000000.0,14000000.0,0.02,0.5,0.2995,0.32
367.0,20.0,119.0,1018069267.0,0.065,393.0,0.015,0.108,76.0,71.0,0.6,0.649,0.074,167658.0,294000000.0,39000000.0,0.017,0.2,0.277,0.221
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,81.0,75.0,0.5,0.6425000000000001,0.052,28414.0,688500000.0,456000000.0,0.018,0.1,0.2995,0.56
202.0,12.0,70.0,611040126.0,0.039,218.0,0.019,0.097,74.0,69.0,0.8,0.648,0.071,108908.0,113000000.0,16000000.0,0.018,0.1,0.281,0.474
2442.0,55.625,714.0,2626093294.0,0.062,323.0,0.025,0.156,73.0,66.0,0.6,0.641,0.062,505186.0,109000000.0,33000000.0,0.02,0.1,0.297,0.666
32152.0,43.0,19585.0,18460905284.0,0.044,625.0,0.023,0.109,73.0,66.0,1.2,0.712,0.074,1303478.0,517000000.0,146000000.0,0.015,0.3,0.214,0.097
143.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,75.0,69.0,0.5,0.6425000000000001,0.052,27642.0,688500000.0,456000000.0,0.02,0.1,0.2995,0.883
103049.5,6.0,46913.625,221375013581.25,0.118,1291.125,0.007,0.08,80.0,75.0,0.8,0.672,0.124,49034725.375,6341000000.0,4058250000.0,0.014,0.7,0.204,0.801
6648.0,43.0,3183.0,19579479147.0,0.083,491.0,0.012,0.093,80.0,72.0,0.7,0.628,0.136,3330217.0,711000000.0,305000000.0,0.015,0.3,0.235,0.936
103049.5,55.625,46913.625,183477522124.0,0.057,387.0,0.015,0.155,76.0,71.0,0.7,0.64,0.051,27190882.0,843000000.0,1807000000.0,0.022,0.2,0.309,0.886
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,82.0,76.0,0.5,0.67,0.111,107700.0,1467000000.0,456000000.0,0.013,0.3,0.219,0.939
103049.5,25.0,36793.0,134977867932.0,0.035,135.0,0.026,0.08,72.0,69.0,0.8,0.677,0.046,35097043.0,332000000.0,504000000.0,0.023,0.1,0.277,0.653
25152.0,55.625,10697.0,60448890972.0,0.034,115.0,0.1075,0.177,51.0,48.0,0.3,0.497,0.024,17712824.0,236000000.0,473000000.0,0.048,0.0,0.479,0.377
4499.0,31.0,3206.0,5506275948.0,0.045,29.0,0.069,0.12,59.0,57.0,0.2,0.531,0.028,8707490.0,206000000.0,107000000.0,0.039,0.0,0.441,0.407
4701.0,55.625,2033.0,10939028155.0,0.047,269.0,0.043,0.162,46.0,46.0,0.6,0.616,0.033,1915187.0,548000000.0,284000000.0,0.025,0.1,0.351,0.555
1646.0,18.0,14338.0,6755823933.0,0.077,32.0,0.079,0.12,54.0,53.0,0.1,0.511,0.025,14235075.0,61000000.0,93000000.0,0.044,0.0,0.463,0.232
191.0,13.0,14338.0,1356078300.0,0.1,16.0,0.069,0.168,53.0,50.0,0.0,0.529,0.026,8328312.0,2300000.0,106000000.0,0.044,0.0,0.445,0.099
5834.0,38.0,6340.0,20431779034.0,0.047,50.0,0.073,0.15,53.0,52.0,0.2,0.528,0.033,19097676.0,254000000.0,466000000.0,0.04,0.0,0.439,0.497
235.0,22.0,14338.0,1698125680.0,0.043,18.0,0.1075,0.15,48.0,45.0,0.1,0.546,0.039,4106897.0,10800000.0,54000000.0,0.036,0.0,0.415,0.383
462.0,55.625,14338.0,8638711757.0,0.042,27.0,0.099,0.15,49.0,48.0,0.1,0.482,0.026,10694366.0,688500000.0,456000000.0,0.049,0.0,0.492,0.219
121.0,22.0,41.0,464948879.0,0.049,36.0,0.068,0.105,61.0,58.0,0.1,0.552,0.03,632736.0,30000000.0,15000000.0,0.039,0.0,0.418,0.279
2604.0,55.625,21459.0,16364027647.0,0.059,10.0,0.1,0.22649999999999998,50.0,47.0,0.1,0.512,0.028,49034725.375,700000.0,109000000.0,0.045,0.0,0.46,0.384
1437.0,37.0,1209.0,8394688589.0,0.025,57.0,0.053,0.15,57.0,54.0,0.3,0.543,0.035,3758858.0,54000000.0,168000000.0,0.039,0.0,0.422,0.619
6883.0,40.0,10233.0,19795705245.0,0.066,72.0,0.084,0.12,49.0,47.0,0.4,0.548,0.03,17949061.0,115000000.0,606000000.0,0.036,0.0,0.422,0.483
488.0,37.0,143.0,847918929.0,0.077,78.0,0.067,0.112,60.0,57.0,0.1,0.608,0.035,798690.0,6800000.0,14200000.0,0.029,0.0,0.357,0.769
103049.5,10.0,46913.625,130477817194.0,0.049,85.0,0.023,0.125,72.0,68.0,0.4,0.626,0.054,49034725.375,6341000000.0,2886000000.0,0.024,0.2,0.319,0.431
4796.0,55.625,1759.0,10197937673.0,0.024,380.0,0.082,0.15,51.0,49.0,0.2,0.569,0.031,639618.0,688500000.0,456000000.0,0.038,0.0,0.4,0.39
579.0,55.625,721.0,1317974493.0,0.033,8.0,0.044,0.12,62.0,57.0,0.0,0.549,0.02,5209846.0,61000000.0,456000000.0,0.04,0.0,0.431,0.195
5915.0,18.0,30536.0,19346646117.0,0.048,11.0,0.061,0.075,60.0,58.0,0.0,0.511,0.032,49034725.375,790000000.0,107000000.0,0.037,0.0,0.457,0.161
2332.0,55.625,1832.0,11570860872.0,0.033,262.0,0.048,0.15,62.0,60.0,0.8,0.554,0.055,1447388.0,688500000.0,456000000.0,0.033,0.1,0.391,0.844
396.0,32.0,133.0,798869805.0,0.041,21.0,0.055,0.22649999999999998,59.0,56.0,0.5,0.514,0.025,1529406.0,87000000.0,8000000.0,0.044,0.1,0.46,0.54
9578.0,15.0,9064.0,24757608488.0,0.06,66.0,0.057,0.12,61.0,59.0,0.3,0.568,0.035,22525659.0,990000000.0,816000000.0,0.033,0.0,0.397,0.487
1210.0,40.0,14338.0,4134173271.0,0.063,26.0,0.079,0.12,55.0,53.0,0.2,0.534,0.032,10046967.0,1100000.0,96000000.0,0.039,0.0,0.433,0.336
231.0,55.625,95.0,690721769.0,0.061,29.0,0.091,0.12,54.0,52.0,0.2,0.546,0.029,1484337.0,28400000.0,40700000.0,0.04,0.0,0.425,0.426
9831.0,44.0,17230.0,27236739896.0,0.044,32.0,0.058,0.133,58.0,55.0,0.3,0.547,0.027,37752304.0,1514000000.0,265000000.0,0.038,0.1,0.426,0.224
7.0,55.625,19.0,1597484736.0,0.085,69.0,0.082,0.141,45.0,45.0,0.2,0.566,0.045,1955784.0,31000000.0,276000000.0,0.028,0.0,0.389,0.233
678.0,55.625,14338.0,739026892.0,0.102,21.0,0.072,0.15,58.0,56.0,0.2,0.535,0.03,3522294.0,131000000.0,48000000.0,0.039,0.0,0.434,0.467
54209.0,26.0,17525.0,71803278689.0,0.025,276.0,0.017,0.06,76.0,72.0,0.8,0.656,0.044,5782108.0,99000000.0,1010000000.0,0.023,0.0,0.3,0.772
1815.0,7.0,14338.0,7342905883.0,0.05,19.0,0.049,0.22649999999999998,63.0,61.0,0.1,0.528,0.029,19371023.0,506000000.0,94000000.0,0.037,0.0,0.443,0.3
953.0,39.0,14338.0,3647817219.0,0.067,18.0,0.064,0.22649999999999998,51.0,51.0,0.1,0.509,0.03,13713758.0,43000000.0,79000000.0,0.042,0.0,0.461,0.152
579.0,25.0,14338.0,7145394015.0,0.07,39.0,0.09,0.12,52.0,53.0,0.2,0.506,0.03,12725629.0,227000000.0,201000000.0,0.048,0.0,0.464,0.336
1914.0,55.625,14338.0,3356758534.0,0.044,37.0,0.073,0.22649999999999998,62.0,59.0,0.4,0.557,0.031,3330037.0,688500000.0,456000000.0,0.036,0.0,0.411,0.546
3887.0,7.0,1194.0,7792063567.0,0.05,316.0,0.014,0.219,76.0,69.0,0.8,0.7,0.07,1260403.0,1663000000.0,384000000.0,0.014,0.2,0.23,0.412
50267.0,12.0,14457.0,75226318359.0,0.055,134.0,0.033,0.12,71.0,68.0,0.7,0.654,0.05,30667086.0,6341000000.0,1418000000.0,0.02,0.2,0.295,0.562
2391.0,29.0,9144.0,8035635713.0,0.06,22.0,0.082,0.195,49.0,47.0,0.1,0.517,0.032,22171404.0,182000000.0,209000000.0,0.043,0.0,0.451,0.304
2409.0,55.625,1345.0,8836063690.0,0.069,294.0,0.042,0.129,62.0,56.0,0.4,0.575,0.034,2080700.0,542000000.0,132000000.0,0.028,0.0,0.391,0.386
821.0,23.0,14338.0,4291363547.0,0.074,22.0,0.075,0.12,55.0,55.0,0.1,0.481,0.025,14197289.0,44000000.0,48000000.0,0.051,0.0,0.494,0.17
95210.0,27.0,46913.625,166451202370.0,0.072,81.0,0.091,0.169,50.0,49.0,0.3,0.536,0.027,49034725.375,337000000.0,4058250000.0,0.042,0.1,0.437,0.408
557.0,16.0,14338.0,3707800459.0,0.1,38.0,0.055,0.161,60.0,57.0,0.1,0.532,0.024,9928143.0,177000000.0,98000000.0,0.038,0.0,0.445,0.211
84.0,55.625,44.0,144259257.0,0.071,66.0,0.044,0.22649999999999998,67.0,63.0,0.2,0.544,0.039,163390.0,5000000.0,700000.0,0.038,0.1,0.417,0.597
5335.0,55.625,3000.0,11284603481.0,0.047,45.0,0.052,0.12,63.0,60.0,0.3,0.53,0.031,11904974.0,622000000.0,352000000.0,0.039,0.1,0.439,0.415
653.0,39.0,205.0,1033635773.0,0.034,393.0,0.012,0.109,78.0,69.0,0.9,0.693,0.075,85033.0,60000000.0,11000000.0,0.018,0.4,0.233,0.515
634.0,26.0,14338.0,2158653216.0,0.118,56.0,0.1075,0.22649999999999998,44.0,43.0,0.1,0.55,0.025,5416015.0,22000000.0,17000000.0,0.04,0.0,0.425,0.374
605.0,26.0,14338.0,15079752557.5,0.061,193.0,0.104,0.12,55.0,51.0,0.1,0.493,0.029,8910851.0,688500000.0,456000000.0,0.046,0.0,0.478,0.36
103049.5,31.0,46913.625,221375013581.25,0.078,449.0,0.047,0.132,53.0,51.0,0.9,0.65,0.048,48910248.0,6341000000.0,4058250000.0,0.022,0.1,0.303,0.606
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.079,0.12,53.0,51.0,0.5,0.531,0.033,8736736.0,688500000.0,456000000.0,0.039,0.1,0.436,0.174
12541.0,39.0,15294.0,45456460335.0,0.062,85.0,0.059,0.12,62.0,59.0,0.2,0.541,0.031,33218250.0,262000000.0,1477000000.0,0.036,0.1,0.428,0.329
1063.0,55.625,423.0,3053823329.0,0.07,190.0,0.075,0.132,47.0,47.0,0.3,0.562,0.032,1134977.0,32000000.0,63000000.0,0.031,0.0,0.406,0.218
6150.0,26.0,18306.0,16825547176.0,0.057,23.0,0.05,0.161,57.0,55.0,0.2,0.522,0.03,41119693.0,1215000000.0,616000000.0,0.042,0.0,0.447,0.261
1316.0,55.625,2458.0,2523462649.0,0.065,28.0,0.065,0.12,55.0,54.0,0.2,0.548,0.028,5834806.0,38000000.0,59000000.0,0.038,0.0,0.425,0.361
23869.0,11.0,9039.0,38920218579.0,0.056,217.0,0.018,0.12,76.0,72.0,0.8,0.686,0.068,10225100.0,3373000000.0,530000000.0,0.017,0.2,0.246,0.654
3128.0,28.0,14338.0,12292813801.0,0.094,37.0,0.061,0.191,55.0,54.0,0.1,0.483,0.025,30728747.0,402000000.0,220000000.0,0.046,0.0,0.492,0.136
1654.0,33.0,7399.0,11541420981.0,0.06,57.0,0.07,0.189,51.0,49.0,0.2,0.504,0.027,12109620.0,138000000.0,98000000.0,0.044,0.0,0.469,0.375
10213.0,55.625,9438.0,5291950101.0,0.061,193.0,0.058,0.12,46.0,47.0,0.1,0.546,0.038,12740160.0,365000000.0,456000000.0,0.032,0.1,0.415,0.337
1991.0,9.0,14338.0,9843851009.0,0.1,30.0,0.08,0.181,59.0,57.0,0.2,0.487,0.021,26349243.0,688500000.0,456000000.0,0.042,0.0,0.492,0.236
5068.0,17.0,2853.0,9206301700.0,0.043,133.0,0.019,0.175,77.0,70.0,0.6,0.676,0.114,2989882.0,343000000.0,345000000.0,0.014,0.1,0.211,0.641
41426.0,36.0,12113.0,33050343783.0,0.051,192.0,0.039,0.191,73.0,67.0,0.5,0.693,0.063,8581300.0,317000000.0,381000000.0,0.018,0.1,0.243,0.528
48467.0,55.625,26626.0,68415421373.0,0.035,16.0,0.046,0.16,69.0,68.0,0.2,0.623,0.044,49034725.375,76000000.0,530000000.0,0.022,0.0,0.333,0.282
392.0,48.0,244.0,1196091806.0,0.05,88.0,0.041,0.14,66.0,65.0,0.2,0.638,0.042,679365.0,47000000.0,26000000.0,0.022,0.1,0.32,0.325
10176.0,55.625,3227.0,12247694247.0,0.023,738.0,0.008,0.055,79.0,76.0,1.0,0.686,0.033,381440.0,233000000.0,430000000.0,0.018,0.4,0.28,0.743
3484.0,55.625,3482.0,8639164917.0,0.045,28.0,0.045,0.12,72.0,66.0,0.2,0.612,0.046,13747288.0,1169000000.0,194000000.0,0.026,0.0,0.341,0.194
103049.5,35.0,46913.625,221375013581.25,0.044,113.0,0.017,0.075,76.0,73.0,0.4,0.729,0.079,49034725.375,6341000000.0,4058250000.0,0.012,0.2,0.192,0.452
6190.0,11.0,3341.0,10172260738.0,0.082,188.0,0.019,0.171,77.0,70.0,0.6,0.678,0.146,4388400.0,440000000.0,277000000.0,0.013,0.1,0.176,0.526
39963.0,11.0,14338.0,211597405594.0,0.061,193.0,0.02,0.068,85.0,79.0,1.6,0.744,0.124,6916300.0,6341000000.0,4058250000.0,0.01,0.6,0.132,1.0
103049.5,33.0,46913.625,221375013581.25,0.039,40.0,0.052,0.13,66.0,63.0,0.2,0.638,0.049,49034725.375,6341000000.0,4058250000.0,0.022,0.0,0.314,0.299
103049.5,55.625,46913.625,221375013581.25,0.031,58.0,0.031,0.139,71.0,67.0,0.4,0.651,0.049,49034725.375,5831000000.0,4058250000.0,0.021,0.1,0.3,0.475
103049.5,22.0,46913.625,221375013581.25,0.082,1291.125,0.003,0.020500000000000018,86.0,79.0,0.8,0.654,0.21,49034725.375,6341000000.0,4058250000.0,0.009,0.7,0.136,0.88
103049.5,21.0,46913.625,104849886826.0,0.034,233.0,0.025,0.12,73.0,61.0,0.8,0.682,0.073,15484192.0,1213000000.0,1396000000.0,0.021,0.0,0.244,0.543
70370.0,26.0,18300.0,15079752557.5,0.061,193.0,0.026,0.12,72.0,65.0,0.5,0.681,0.08,24111989.0,688500000.0,456000000.0,0.015,0.1,0.239,0.6
103049.5,17.0,46913.625,221375013581.25,0.064,1291.125,0.004,0.066,83.0,76.0,0.9,0.72,0.1,48597652.0,6341000000.0,4058250000.0,0.01,0.8,0.18,0.816
5871.0,21.0,2726.0,3802566171.0,0.069,51.0,0.032,0.22649999999999998,72.0,64.0,0.4,0.644,0.052,5268400.0,392000000.0,215000000.0,0.023,0.1,0.304,0.353
1668.0,55.625,14338.0,4222945530.0,0.042,29.0,0.065,0.22649999999999998,67.0,64.0,0.2,0.574,0.037,6013278.0,190000000.0,14000000.0,0.029,0.0,0.389,0.297
1404.0,26.0,14338.0,18054684854.0,0.061,193.0,0.02,0.078,82.0,77.0,1.6,0.778,0.071,493206.0,6341000000.0,777000000.0,0.008,0.5,0.15,1.0
103049.5,31.0,46913.625,193552802792.0,0.035,256.0,0.007,0.064,76.0,72.0,0.9,0.663,0.045,26813819.0,6341000000.0,4058250000.0,0.018,0.6,0.292,0.684
917.0,9.0,299.0,1541978559.0,0.063,315.0,0.015,0.13,77.0,74.0,1.0,0.63,0.048,308239.0,1515000000.0,152000000.0,0.022,0.2,0.322,0.363
10092.0,13.0,3114.0,4234894168.0,0.057,93.0,0.033,0.218,70.0,62.0,0.5,0.686,0.038,2595068.0,354000000.0,227000000.0,0.022,0.1,0.276,0.646
12636.0,26.0,15595.0,15079752557.5,0.019,7.0,0.048,0.17,66.0,62.0,0.0,0.678,0.05,49034725.375,97000000.0,39000000.0,0.019,0.0,0.272,0.299
2699.0,31.0,9308.0,10325618017.0,0.055,23.0,0.042,0.08,67.0,65.0,0.1,0.566,0.046,25950022.0,234000000.0,402000000.0,0.026,0.0,0.387,0.158
103049.5,24.0,46913.625,152385716312.0,0.035,31.0,0.078,0.118,66.0,65.0,0.4,0.588,0.042,49034725.375,912000000.0,2083000000.0,0.028,0.1,0.37,0.354
69669.0,47.0,38514.0,149359920006.0,0.039,65.0,0.027,0.087,71.0,64.0,0.6,0.601,0.035,49034725.375,5520000000.0,2055000000.0,0.026,0.1,0.364,0.461
17866.0,5.0,21819.0,179981089531.0,0.035,1291.125,0.002,0.053,83.0,78.0,1.3,0.731,0.085,4588600.0,6341000000.0,4058250000.0,0.01,0.7,0.184,1.0
12457.0,40.0,9261.0,32351184234.0,0.037,59.0,0.011,0.171,77.0,70.0,0.4,0.675,0.073,20039000.0,750000000.0,709000000.0,0.019,0.0,0.252,0.184
3223.0,55.625,2583.0,3719497371.0,0.053,28.0,0.05,0.22649999999999998,70.0,63.0,0.3,0.594,0.036,7111025.0,16500000.0,6600000.0,0.031,0.1,0.37,0.265
103049.5,33.0,46913.625,221375013581.25,0.036,133.0,0.014,0.071,76.0,70.0,0.8,0.707,0.082,49034725.375,6341000000.0,4058250000.0,0.012,0.2,0.212,0.401
183.0,55.625,61.0,558700000.0,0.08,41.0,0.059,0.15,66.0,63.0,0.1,0.494,0.029,1015482.0,26000000.0,5000000.0,0.037,0.0,0.477,0.276
53516.0,26.0,22367.0,12664165103.0,0.021,113.0,0.055,0.12,69.0,61.0,0.1,0.645,0.044,4858236.0,688500000.0,456000000.0,0.022,0.0,0.311,0.476
103049.5,15.0,46913.625,22311393928.0,0.054,46.0,0.044,0.12,71.0,64.0,0.2,0.637,0.046,26868000.0,51000000.0,456000000.0,0.023,0.1,0.317,0.364
103049.5,39.0,45777.0,77414425532.0,0.071,58.0,0.022,0.112,80.0,70.0,0.5,0.68,0.066,49034725.375,3750000000.0,1220000000.0,0.017,0.2,0.254,0.285
4056.0,36.0,2025.0,10701011856.0,0.064,218.0,0.017,0.141,80.0,73.0,0.7,0.658,0.092,2940880.0,1479000000.0,1331000000.0,0.013,0.2,0.25,0.489
539.0,26.0,14338.0,3245411584.0,0.062,1291.125,0.003,0.12,75.0,69.0,0.8,0.6425000000000001,0.052,81292.0,688500000.0,456000000.0,0.01,0.7,0.2995,0.894
69141.0,25.0,33393.0,221375013581.25,0.103,1291.125,0.004,0.12,83.0,77.0,1.2,0.678,0.167,8300788.0,6341000000.0,4058250000.0,0.009,0.7,0.155,0.658
60282.0,48.0,28039.0,45275711996.0,0.064,304.0,0.006,0.086,76.0,65.0,0.7,0.705,0.145,9560000.0,479000000.0,724000000.0,0.011,0.2,0.15,0.733
103049.5,4.0,46913.625,221375013581.25,0.095,1291.125,0.004,0.086,83.0,77.0,1.0,0.659,0.172,10625700.0,6341000000.0,4058250000.0,0.012,0.6,0.169,0.975
27884.0,55.625,5305.0,15280615815.0,0.086,341.0,0.007,0.072,78.0,73.0,0.6,0.676,0.14,3868665.0,804000000.0,264000000.0,0.008,0.3,0.184,0.392
52812.0,32.0,20117.0,42113656147.0,0.068,375.0,0.012,0.1,76.0,69.0,1.3,0.689,0.177,7545338.0,4181000000.0,2142000000.0,0.01,0.3,0.133,0.713
24389.0,22.0,9325.0,59319390298.0,0.075,1008.0,0.005,0.093,79.0,72.0,1.2,0.67,0.173,4436000.0,6341000000.0,1025000000.0,0.009,0.4,0.157,0.568
8196.0,26.0,2437.0,21841815681.0,0.061,1291.125,0.004,0.067,81.0,77.0,0.9,0.7,0.11,1063095.0,3108000000.0,1554000000.0,0.012,0.4,0.19,0.68
103049.5,17.0,45845.0,180478622230.0,0.065,1144.0,0.004,0.058,80.0,74.0,1.3,0.712,0.145,10298828.0,6341000000.0,3704000000.0,0.011,0.5,0.143,0.735
50253.0,6.0,19763.0,221375013581.25,0.1,1291.125,0.004,0.12,81.0,76.0,1.2,0.659,0.156,5461438.0,5978000000.0,4058250000.0,0.012,0.9,0.185,0.863
18845.0,7.0,5624.0,21993674015.0,0.051,835.0,0.005,0.065,79.0,67.0,1.3,0.678,0.172,1340680.0,1416000000.0,804000000.0,0.012,0.7,0.151,0.685
774.0,26.0,14338.0,2278229880.0,0.061,193.0,0.02,0.12,83.0,78.0,1.1,0.6425000000000001,0.052,49554.0,688500000.0,456000000.0,0.014,0.8,0.2995,0.403
63982.0,14.0,36803.0,221375013581.25,0.08,1291.125,0.003,0.12,83.0,76.0,1.1,0.668,0.163,5288720.0,4287000000.0,4058250000.0,0.011,0.8,0.17,0.832
103049.5,7.0,46913.625,221375013581.25,0.109,1291.125,0.004,0.12,85.0,78.0,0.9,0.651,0.165,49034725.375,6341000000.0,4058250000.0,0.013,0.7,0.184,0.776
103049.5,18.0,46913.625,221375013581.25,0.105,1291.125,0.004,0.12,82.0,77.0,1.2,0.662,0.198,49034725.375,6341000000.0,4058250000.0,0.008,0.8,0.139,0.737
98246.0,38.0,30217.0,221375013581.25,0.098,1291.125,0.004,0.12,82.0,77.0,1.1,0.668,0.188,11163002.0,6341000000.0,3430000000.0,0.01,0.4,0.144,0.752
55859.0,16.0,26729.0,136102020867.0,0.077,1038.0,0.007,0.091,77.0,69.0,1.1,0.689,0.161,10055780.0,5628000000.0,3088000000.0,0.01,0.5,0.151,0.674
2310.0,5.0,4836.0,20428232684.0,0.093,1291.125,0.002,0.193,83.0,80.0,1.1,0.666,0.118,311566.0,848000000.0,1336000000.0,0.015,0.9,0.215,0.933
44583.0,13.0,15120.0,221375013581.25,0.079,1291.125,0.004,0.12,82.0,77.0,1.2,0.681,0.111,4398942.0,6341000000.0,4058250000.0,0.016,0.6,0.208,0.61
8529.0,26.0,14338.0,4075664785.0,0.061,193.0,0.02,0.12,75.0,69.0,0.5,0.6425000000000001,0.052,81812.0,688500000.0,456000000.0,0.011,0.1,0.2995,0.519
103049.5,13.0,46913.625,221375013581.25,0.085,1291.125,0.004,0.063,84.0,79.0,1.5,0.66,0.199,49034725.375,6341000000.0,4058250000.0,0.01,0.4,0.141,0.68
8529.0,26.0,2045.0,4743437689.0,0.061,193.0,0.02,0.141,71.0,67.0,0.5,0.6425000000000001,0.052,1733404.0,688500000.0,456000000.0,0.019,0.1,0.2995,0.56
7928.0,16.0,4796.0,28765687042.0,0.07,883.0,0.01,0.109,77.0,66.0,1.0,0.68,0.178,2200325.0,881000000.0,1021000000.0,0.011,0.6,0.142,0.679
8529.0,26.0,14338.0,4602346923.0,0.061,193.0,0.02,0.12,84.0,79.0,0.9,0.6425000000000001,0.052,35308.0,688500000.0,456000000.0,0.01,0.7,0.2995,0.146
15137.0,26.0,9460.0,39325985931.0,0.062,725.0,0.007,0.069,77.0,65.0,1.5,0.688,0.154,3231294.0,1192000000.0,1168000000.0,0.01,0.5,0.159,0.668
10869.0,26.0,4209.0,51320661751.0,0.068,1291.125,0.002,0.12,82.0,77.0,1.4,0.675,0.143,479993.0,4032000000.0,3476000000.0,0.011,0.8,0.182,0.874
11379.0,15.0,3045.0,8159825620.0,0.07,272.0,0.011,0.102,77.0,72.0,0.9,0.699,0.114,2096620.0,219000000.0,147000000.0,0.011,0.4,0.187,0.572
2725.0,26.0,878.0,7513834700.0,0.085,1291.125,0.006,0.062,82.0,78.0,0.9,0.698,0.138,406724.0,1185000000.0,284000000.0,0.009,0.5,0.164,0.941
